business_id,uid,rid,stars,comment
6WDaq9fe39J1THiWI19p9g,4VcNcubHO-5aeXPySyxPUg,XJ68lFnppmB_dvKn-Xn0pg,2,I wish I had caught our servers name; but we were here Sunday night and she was an absolute rock star. Truly one of the best servers I've ever had. But the sad thing I was able to watch so much of her handiwork was simply this sad fact: this is not a functional restaurant (and she saves this from being a one-star review). ..We arrived here with a group of eight with an OpenTable reservation. That reservation was absolutely meaningless. Not because the restaurant was full; but because there was no one there to seat us. We were polite and stood at the Please let us seat you; sign for far too long before seating ourselves. We noticed that only one of the many seated tables had food and it was at that point that it became clear that there was only one server. At this point; had I been by myself or with a smaller party; I would have left; but since we were such a large group and I was there for the company; we stuck it out. ..The server was so apologetic and did her absolute best; but we waited for menus; for drinks; and for food for a crazy amount of time. They were out of chicken; hush puppies; and a few other menu items. They only had light versions of the beers that were ordered. ..The food: perfectly in line with yelp's two-star standard quote of meh; I've experienced better. But the server split the large group check perfectly for our individual orders; and that; to be honest; is no small miracle and we were thankful for it. ..All in all; if the restaurant matched the quality of our server; this would be quite the dinner spot.
6WDaq9fe39J1THiWI19p9g,KEBvAP-lG8oOUaX4coq0cg,G-UGgrbHEhwjqluWU_1c0Q,3,We were looking for a place to grab dinner and decided to give this place a go - admittedly because the decor looked pretty cool...We sat on the terrace; and ordered a shrimp po'boy and a brisket on pretzel bun. The food took quite some time to come out. The menu did mention (as a cautionary?) that Diablos BBQ was not a fast food joint; and therefore time should be given for proper food preparation. Still; we felt that the main reason was understaffing; as the only waiter running around was obviously overloaded...The meal itself was delicious; but portions were way too small. The food lacked the oomph factor typically associated with southern BBQ; which is well known for gigantic racks of meat and other generous cuts. I guess it was a good thing because we were supposed to eat healthy that week; but what is a cheat day without overeating?..Good food (wonderful cornbread!); but a bit disappointing for the aforementioned reasons.
6WDaq9fe39J1THiWI19p9g,3MQsxciz7ASf0Y4s6Gkv8g,0zWnwWF6COwvvapaGOrrGQ,5,Fantastic food with friendly staff. Deliciously slow cooked food for BBQ and spice lovers. Great selection of beers and cocktails
6WDaq9fe39J1THiWI19p9g,cv1xkV09manKvs08nbLN-A,n8dOCL5CQf5K3J5LuJCupg,4,Came here on a Saturday night; with 4 adults and 2 small kids. We had made reservations ahead of time via Bookenda (they were unable to find it); but they accommodated anyway. When I made the reservation; they made me aware that they did not have high chairs. Which wasn't terrible; just slightly annoying (I found out that most places in Montreal are like this)..Clearly I was a tourist. We chose this place because it seemed the most family friendly; with great food. The food was truly delicious; we ordered The Dixie Normous and it fed 4 of us adults perfectly. ..The drinks on the other hand were ok. Nothing amazing. We ordered a Sangria pitcher; and 2 old fashioned's. Considering I live in the states; their bourbon list was pretty decent. You can't go wrong with bourbon. Except I asked them for an Old Fashioned; and it was incomplete...Overall; a great BBQ place.
6WDaq9fe39J1THiWI19p9g,rLh63PoxknAV52w5IkmcQA,eyRjLscci-vqggq5MfDkjg,3,I'm torn between 3 and 4 stars for this one...The BBQ is great. We got the Dixie for 2 people; pulled pork; fried chicken; brisket and ribs; cornbread and mash with a side Mac and cheese and extra biscuits. .The meat was excellent; zero complaints; it was just damn good bbq. The cornbread was really nice. I find the biscuits to be a bit too salty; the Mac and cheese alright; a bit bland. Mash has a lot of pepper. ..My friends got tacos. This seemed silly to me. Go to a taco place for tacos; have BBQ and the smokehouse. They weren't great tacos. ..The lower rating was partly because of that (but what do you expect?) but mostly because of the service. It started great. Apps came out quick; so did drinks. Our 4th dinner mate was a bit late; and once he arrived; service was very slow. The restaurant is small; and it wasn't full; but our 4th has to wait a long time for a drink; food came out somewhat quickly; we ordered dessert and asked for the bill immediately because we had a show to get to; the bills came; but it took forever for dessert. We were about to walk out the door without it when they stopped us and said they would prepare it to go; which took a few more minutes. ..All in all; I would go here again; but not if I was in a rush to be somewhere else after dinner.
6WDaq9fe39J1THiWI19p9g,wwzJf0zd9cMEl-Se-yZ_rA,9EbZWEB_-MVOHlw8FX-6tw,5,We ate at the bar on a semi-busy Friday; and service was quick and attentive.  My exposure to barbecue is limited to Dinosaur BBQ and Limp Lizard in Syracuse NY; so by no means an expert; just a regular schmoe hunkering for a dose of gout-inducing (this is a compliment); mouth watering animal protein turned succulent main course. Diablo's beef brisket and pork barbecue didn't disappoint. It was so good; we ordered another half rack of the pork ribs. Many napkins were killed in the eating process as the ghost pepper hot sauce kept the salivary glands pumping. Will come back again.
6WDaq9fe39J1THiWI19p9g,ZILWY9g_wagehXtx9GzMDA,FhSZIotmRv1BdNwx9zTS6w,3,First off; props to the waiter who was all on his own for the whole restaurant. I did not wait long for my food; but getting my check took long and I sat with an empty glass for quite a while. The food was just ok; the potato salad was really displeasing;but being from the south; I may just be used to more salty/ fattening cuisine. The waiter convinced me to get my old fashioned smoked not overly impressed; but to each his own.
6WDaq9fe39J1THiWI19p9g,D2QJTUZp6-se0cs7EYmcWQ,3OIUdbdMS8OQ-8Ud5QuKXA,1,Here's why we gave up without having eaten anything after waiting for two and a half hours.....I get that our first visit was on Christmas. I was expecting slower service likely due to being understaffed and being one of the only restaurants open outside of Chinatown. ..-we made a reservation and was seated rather quickly. .- we waited 20 minutes until we had to flag down someone just to take our drink order. .-we waited another 30 minutes just to get those drinks..-60 minutes in; our 6 year old was hungry; we asked if they could bring a piece of bread.or anything to tide her over. They could not..-1.5 hours in; my husband had to go to the dep to get our child a snack because her stomach hurt from hunger.- many tables had come; eaten and left in the two hours we had waited for our appetizer..-2 hours in; we wanted to know if we were getting food; the manager checked the kitchen and said that it was coming right up....-2.5 hours in; our appetizer finally came. It didn't have half the things described on the menu and the chicken wings were undercooked and juices were running pink..- at that point we were finished with this place and decided to leave. The manager told us that the smoking process turns the chicken pink and that we should look it up we did and if anyone's curious the flesh can be pink; but not the juices or near close to the bone..- we wished the customers beside us that had been waiting as long as us without any food either;  good luck and left...Ugh.....-
6XLvkFrnu0FJIw6i-7wPXw,OLfw94Ce5ZVp6z21D9vI4Q,ht9cAVHhf5Uk82PJYBqvZg,3,A favorite after-school place for Asian (and non-Asian) university undergraduate students at McGill...They have rather good boba here. I didn't have the chance to have any of their food; but according to the group I was with (who frequents Cactus often; apparently); it's rather good as well. It's a very typical Chinese/Taiwanese(?)-run boba shop; with games; magazines; cards; a TV playing music videos.. Free Wi-Fi; and a great atmosphere just to hang out with a group; study; or talk with a friend...Rating is subject to change once I actually taste their food. Good boba; but not enough to make me come back constantly; yet.
6XLvkFrnu0FJIw6i-7wPXw,mLmgtTwuryDjJAQrSZ_w5w,tSCftNLsECr2p_zdMwuXsQ,4,Somehow I always have suspicions over eateries in the Concordia ghetto; but I'm glad I discovered this one. Food and bubble tea are delicious; service is quick and friendly; and the place quite cosy; you can even play board games. I had the popcorn chicken with noodles and lychee green tea. For about $10; I was full and happy. It's Chinese food of the Taiwanese variety; hence not your typical Chinese restaurant. If this place was closer to home; I would definitely go there more often.
6XLvkFrnu0FJIw6i-7wPXw,52DUFbMTQ7BFTm5HlLgItw,mv_6CobcE2YbTijxaVwYfg,4,This place was a staple stop when I went to Concordia.  ..Large variety of drinks; bubbles and jellies. Never tried any of the food here but have heard that it is also quite good. ..Most memorable drink I have had here was an apple tea which was infused with fresh apple slices. Fantastic!
7EbrIfLTqQjKn320KUaDOg,fBds1I32xbuF0oT3bLwtlg,5wsJ8gZrgkaY8nnYR38CKg,5,Beautiful cafe. Great staff! So nice. They make excellent matcha!!! Great quality. Yummy vegan desserts! I just absolutely love it!!
7EbrIfLTqQjKn320KUaDOg,pHpKdyQ2eJFIpsIw544MiA,zz1QeBhVy9uUS6HLKXqsjg,5,Tasty vegan snacks and drinks. There's a variety of different non-dairy mills for your drinks; personally; I like the coconut milk.
7EbrIfLTqQjKn320KUaDOg,-9b4s874f_CnznTu4JorRg,6rPIYXJaHIazlT_Dn9WNAA,5,We went there a bit by accident; we were in the neighborhood; they have a excellent coffee; and all their pastries are vegan. We took a latté; two pastries; a kombucha and a cactus everything for 15$. I will go back for sure.
7EbrIfLTqQjKn320KUaDOg,h8xK7S1xXUBP2qXW0ZPxxA,c33kR2bSH_lRWhJ7xpl7Mw,4,This is one of those coffee shops you would expect to find on an episode of the show Girls. It caters to a young demographic that is trendy and urban. Great baked goods; coffee and friendly and bilingual service. It is very close to the Montreal Museum of Fine Arts and it has a modern; clean aesthetic. Not many tables but very homey and cool.
7EbrIfLTqQjKn320KUaDOg,aOPijKnBFUBCFEwZQ2BIBA,87MdMwqrbwYL8wMFARh4zg,5,J'ai adoré mon passage à Leaves Cafe. Dès qu'on rentre dedans; on est comme apaisé; non pour vrai; le café est tranquille alors qu'on est en plein centre-ville. Je ne savais même pas qu'il était végétalien et j'ai apprécié le fait que ça ne soit pas revendiqué; que cela reste discret. ..J'ai pris un chaï latté au lait de soya et un brownie sans gluten : EXCELLENT ! La musique était parfaite; la décoration épuré et simple était vraiment belle; le service à table et la fontaine d'eau n'est qu'un détail mais c'était vraiment apprécié. Les bas prix des cafés et thés m'ont étonnés; j'y retournerai sans hésiter !..Petite suggestion : Serait-il possible d'installer des porte-manteaux pendant l'hiver et de mettre des tables un petit peu plus grand ?
7EbrIfLTqQjKn320KUaDOg,yEgJfWRPnIzYLzELC2YN2A,74nqf3_amlNEGNyPPJUHBw,5,Made an attempt to go on the weekend while here with my work (our annual mystery trip) and made the mistake of not looking at the times; they like to sleep in on the weekend. Sadly; we ended up at a chain. ..BUT the story has a happy ending because Monday before our flight left; I made my crew go with me. I wasn't aware (maybe I can't read well) that there was no real (or lactose) milk there. If you make the mistake that I did and aren't a fan of Coconut; Soy or Almond...get OAT MILK. I had never heard of it; because I'm not trendy I guess but this stuff is so good. I had a mocha with it and I constantly think about it. They have super cute plants too; I would have bought one but was flying back to the USA and they don't let us take plants unfortunately.
7EbrIfLTqQjKn320KUaDOg,izdAXYjPdwaztxuT6C7GvQ,5rnPr2kfKgW-Ku4YFIoj-Q,4,I would give this Cafe between 3 to 4 stars in general. 4 because of the space. Although tiny; Leaves Cafe really maximizes it's space with small tables; bar seating along the side; and a beautifully minimal aesthetic. There is ample natural lighting and some exterior seating on the sidewalk. It is a great place to sit down and read a book on a lazy afternoon in downtown Montreal. ..I would give it 2-3 stars for the coffee/food. This is a coffee store with a healthy range of drinks however they don't have any milk or dairy products because they aim to be cruelty free. While I don't mind being low impact; I really do prefer my coffees; lattes etc with milk or cream in them. You have a choice of almond milk; coconut milk or soy milk. I was recommended the coconut milk as being closest to the real deal. They do take their time to give you a strong cup of joe by making it as a pour over; however I found the coffee to be quite acidic; possibly because there was no milk in it or maybe that was just the kind of bean they had. ..Tip: there is wifi but I couldn't get it to work on my devices. ..Overall; while I love the space; I can't quite get behind non-dairy coffee based drinks so I might return for a baked good or two but not for the coffee.
